reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
31a0c351-e0f5-4db8-93c9-8e4ccfa6cef3,fatisha,https://play-lh.googleusercontent.com/a/ACg8ocJjn1cf-ER4HL_VcT8FLauMmUPofxm3bU7JFDwF4JtDqW7iFA=mo,"Hey, in اسمءالحسنی the description of السمیع is the exact same as البصیر, could you fix that please.",5,0,3.7.0,2026-08-11 17:19:51,,,3.7.0
23181e5f-42e8-47e0-8154-c906b1fd8c8e,Kikiyo_10,https://play-lh.googleusercontent.com/a/ACg8ocLYcwJ4IGuVXZNcYQ6t-g9qplE_4VBrjJtcvq7CvXuiX_y5pA=mo,"You guys need to understand that this is not a marketing application. I downloaded it and before even I could have a quick view of the page I was flooded with ads. ok it's fine happens I waited for the arts to finish. then I come back to the main screen I was taking a look without clicking anything and hair comes under the set of ADS and then another and then another and then another and then another and then another. What is this app, a fish market?? let me at least access the app..!!!!!",1,0,,2026-08-06 10:27:17,"We’re really sorry to hear that your experience wasn’t what you expected. We’re always looking for ways to improve, and your feedback is incredibly valuable to us. If you have a moment, we’d love to know what we could do better. Please feel free to share your thoughts or suggestions with us at davrazriders@yandex.com",2026-08-06 10:34:03,
8a096433-aa7e-42d1-b5c8-bd3045b4ea32,Mudassir Hassan,https://play-lh.googleusercontent.com/a/ACg8ocK_1nI7qChkjihjz8SwHV6W3mQqUAZVg2p6vqiej8Bk6emaig=mo,App features are very good but 1) After some days it show message that you have to subscribe by paying money it should be free 2) problem it take too much time for opening 1 min & 30 sec minimum take when I open 1 add appear then sometime 2 adds appear while opening so I waste much time to removing/Waiting for adds except that This app is best solve Add Problem,1,0,3.7.0,2026-08-05 02:08:15,"Thank you for letting us know about this. We’re truly sorry that things aren’t working as they should! Our team is already on standby to get this sorted out for you. To help us fix it quickly, please reach out to us at davrazriders@yandex.com with any details or screenshots you can share. We’re here to help and get you back on track!",2026-07-30 06:34:03,3.7.0
3b77c018-9aff-48ea-b7d6-59b7d9e41604,Jasmin S,https://play-lh.googleusercontent.com/a/ACg8ocIeaH_5JHgIOwXo9f-BDgEZbIOkNhk7vo5OgVGRQGIzXc-Lsg=mo,too much adds. we are not able to open the pages in the app. After restarting also same adds pop up and block the app usage.,1,0,,2026-08-02 23:26:49,"We’re really sorry to hear that your experience wasn’t what you expected. We’re always looking for ways to improve, and your feedback is incredibly valuable to us. If you have a moment, we’d love to know what we could do better. Please feel free to share your thoughts or suggestions with us at davrazriders@yandex.com",2026-08-02 23:34:03,
763ecfd1-1a43-42e1-a27d-1807ff5e3a94,Fazel Karim Musaddiq,https://play-lh.googleusercontent.com/a-/ALV-UjUQlJIMCmdkU_KW7FO1id1LIDonh0rVCCa8LxP0VpKrY9H3OuNM,"It doesn't deserve even one star, but there is not lower than that to choose. So I had to give 1 star. too much ads! I couldn't get into its features due to the ads getting stuck to them. as a result I am going to uninstall it.",1,0,3.7.0,2026-08-02 16:44:28,"We’re really sorry to hear that your experience wasn’t what you expected. We’re always looking for ways to improve, and your feedback is incredibly valuable to us. If you have a moment, we’d love to know what we could do better. Please feel free to share your thoughts or suggestions with us at davrazriders@yandex.com",2026-08-02 17:00:04,3.7.0
7e888e00-f78c-435e-bfb4-7db842956ca7,Fatima Bint,https://play-lh.googleusercontent.com/a/ACg8ocI74bZE1V7y2ZGgeV1jILKVJF0tPMq3jsGduOCSubfIwlWQAQ=mo,"this use to be very good until the recent changes. After the change, I told myself this constant bug about my data not being updated will go away after premium payment. I was wrong. there is still a shielder telling me my data isn't up to day. and another thing is no habits gets updated. it's been long and I thought it'll change. yet no, there is bug",3,0,3.7.0,2026-08-01 21:11:55,"Thank you for letting us know about this. We’re truly sorry that things aren’t working as they should! Our team is already on standby to get this sorted out for you. To help us fix it quickly, please reach out to us at davrazriders@yandex.com with any details or screenshots you can share. We’re here to help and get you back on track!",2026-08-01 21:34:03,3.7.0
8c553ee5-ee42-4c02-b5f8-55f06ba4af4a,Mohammad Nasim,https://play-lh.googleusercontent.com/a-/ALV-UjWPNmD8F7ebcoldAjk0WRt8x9q9JTybUJC8cJi03w94u2C1cT44vQ,ماشاءاللہ good,5,0,3.7.0,2026-08-01 09:12:57,"Thank you so much for the love! We’re thrilled to hear you’re enjoying the app. We’re always building new features, and we’d love to know what you want to see next. Have an exciting idea? Drop us a line at davrazriders@yandex.com",2026-08-01 09:34:03,3.7.0
361022ea-0818-452d-9961-96e379f0c439,Abdulsalam Ibrahim,https://play-lh.googleusercontent.com/a/ACg8ocJ-nGYNGKUedsaGirORk2fdQEPk8bQ93t6UHa1MkPA55j0X3Q=mo,the app is working perfectly,5,0,3.7.0,2026-07-25 13:59:56,"Thank you so much for the love! We’re thrilled to hear you’re enjoying the app. We’re always building new features, and we’d love to know what you want to see next. Have an exciting idea? Drop us a line at davrazriders@yandex.com",2026-07-25 14:34:03,3.7.0
3419c436-cb0e-4eb4-a983-3e6093fa8025,Muneer Hussain Chishty,https://play-lh.googleusercontent.com/a-/ALV-UjUezpzf-pnG4FNV0GIbi3dQKLsWlsECDfK2WHFjRcxT0GjDEEU,VERY VERY NICE APPLICATION.,5,0,3.7.0,2026-07-22 08:02:17,"Thank you so much for the love! We’re thrilled to hear you’re enjoying the app. We’re always building new features, and we’d love to know what you want to see next. Have an exciting idea? Drop us a line at davrazriders@yandex.com",2026-07-24 17:34:23,3.7.0
87f488af-7d75-46df-88dc-3a9a8f291391,Muddy Brown,https://play-lh.googleusercontent.com/a-/ALV-UjVDPbcS_-QzqDnjoaLPApGPzXFl_CLRVUd2ZZX1GV-ox5EOrtE,nice app mashaallah ❤,5,0,3.7.0,2026-07-16 03:39:42,,,3.7.0
